dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,5756e8ef018e4deca17abc1cfcc3c79a,1,short_answer,"In the following equation, each letter represents a distinct digit.  $$5 \times \overline{ABCDEF}=6 \times \overline{EFABCD}$$  Given that $$B=2$$ and $$D=0$$, find the $$4$$-digit number $$``FACE''$$. ","['Overseas Competition->Knowledge Point->Combinatorics->Number Puzzles->Number Puzzles (horizontal forms)', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,134e520a63fc4cd4b9d24373d85afc3a,0,short_answer,Find~$\dfrac{3}{8}$ of $$48$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Basic Understanding of Fractions->The Meaning of Fractions']
2023-07-07,05453f6e54854903b245e1b9f7315d91,1,short_answer,Eddie mixed together $$15$$ pounds of dogfood $$A$$ that contained $$40 \%$$ rice and $$60$$ pounds of dogfood $$B$$. Find the percent of rice in dogfood $$B$$ if the mixture contains $$28 \%$$ rice. ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Rate']
2023-07-07,89088a26e0bf4129b3d5aac6042e949e,2,short_answer,"Four distinct positive whole numbers are arranged in descending order. Given that the sum of the smallest number and the average of the other three numbers is $$39$$, and the sum of the largest number and the average of the other three numbers is $$51$$. What is the largest possible value of the largest number? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Average Problems ->Questions Involving Average->Questions Involving Average (ordinary type)', 'Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability']"
2023-07-07,9fbe57cb0ac6418ab2240792282591b7,1,short_answer,"Water leaks from a tap at a rate of $$15\text{m}\ell $$ per minute. At this rate, how much water will leak in $$2$$ hours? Give your answer in litres. ","['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Finding the Total Value using Unitary Method', 'Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions', 'Overseas Competition->Knowledge Point->Calculation Modules->Unit Conversion->Converting between Units of Volume and Capacity']"
2023-07-07,f2e50e32110b4bbdac14c61d13824286,1,short_answer,"A tree is planted at every $$10$$ metres along a stretch of road. If the stretch of road is $$150\text{m}$$ long and the trees are planted at opposite ends of the road, how many trees are there?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems->Straight Line Type with Objects on Both Sides']
2023-07-07,e7bd4bc8283741eb831b62ff36519ac8,1,short_answer,"Barbara and Catherine started walking to a shopping mall at the same time. Barbara walked at $$60$$ metres per minute, Catherine walked at $$45$$ metres per minute. When Barbara reached the shopping mall, Catherine still had $$60$$ metres to go. How far was the shopping mall from their starting point? ","['Overseas Competition->Knowledge Point->Distance Word Problems->Distance Word Problems on Straight Road', 'Overseas Competition->Knowledge Point->Word Problem Modules']"
2023-07-07,794649fd064842be800fcd3dd6a2517e,1,short_answer,$2$ books and $1$ pen cost $$$12$$.  $1$ book and $2$ pens cost $$$9$$.  How much does $1$ pen cost? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Completing an Equation According to Pictures (Two variables)']
2023-07-07,e082319eb56d42f888747eb43934b281,1,short_answer,"Jennifer received $2$ ten-dollar notes, $5$ five-dollar notes and $4$ twenty-cent coins as change after giving the cashier $$$100$$. How much money did she spend? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Complex Money Word Problems']
2023-07-07,410b895710664b55b1f42904c7fe0a39,1,short_answer,"Three people $$A$$, $$B$$, and $$C$$ have a total of £$$200$$. Given that the ratio of $${A}'$$ s total to $${B}'$$s total is $$4:3$$, and $$A$$ has £$$20$$ more than $$C$$, how much does $$C$$ have? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Proportions->Dividing Quantities Based on Ratio']
2023-07-07,17d03f9197534de4bc9abd09472af81f,1,short_answer,Solve the equation with regard to $x$:  $3x+y+21=2\times(0.5y+x)$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation']
2023-07-07,3ba5f4eac4774daf9c2b513499cd343e,0,short_answer,A stall owner takes $$3$$ minutes to fry a plate of fried rice.  How many plates of fried rice can he fry in $$18$$ minutes? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Applying Multiplication and Division']
2023-07-07,59eb954ff993443c9285d88a012ec8bb,1,short_answer,"Nini\textquotesingle s dad is twenty-five years older than Nini this year. After five years, the age of Nini\textquotesingle s dad will be $$8$$ less than two times that of Nini. Find Nini\textquotesingle s age this year. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Differences and Multiples in Age Problems']
2023-07-07,e3bed45262264696ba3ef5c430fcbf22,1,short_answer,"$$50$$ students stand in a line facing the teacher, and report the number from left to right one by one: $$1$$, $$2$$, $$3$$, .. etc. After reporting, the teacher asks students who reported multiples of $$4$$ turn backwards. Then let the students who reported multiples of $$6$$ turn backwards.  How many students are still facing teachers? ","['Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Common Factors and Common Multiples', 'Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Extracting Common Factors from Whole Numbers']"
2023-07-07,58dc414946bf46c0ba652c5866ea789b,2,short_answer,Calculate:  $471471471471\div157157157157$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division']
2023-07-07,ab914c10068e40aabb127e29805bd56b,2,short_answer,"There are $$300$$ pears in the fruit store. On the first day, $$\frac{2}{5}$$~of the oranges are sold, and on the second day, $$\frac{7}{9}$$~of the remaining oranges are sold. How many pears are sold on the second day? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages']
2023-07-07,6951136ac6a143cc8a66d6e046b9c312,1,short_answer,$\dfrac{2536}{4}$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Basic Understanding of Fractions->Using Common Factors to Simplify Fractions']
2023-07-07,f266887d9734495ab9b3e624af600dc7,1,short_answer,What is $$\frac{3}{4}$$ of $$30 \%$$ of $$120$$?  ~\uline{~~~~~~~~~~}~ ,"['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation', 'Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Operations of Fractions->Multiplication of Fractions']"
2023-07-07,a3540f1e7dc5422e96cb21be5f76dd9b,1,short_answer,A teacher is distributing $$29$$ apples to the students in her class. At least one student gets at least $$3$$ apples. How big is the class? ,"['Overseas Competition->Knowledge Point->Combinatorics->Pigeonhole Principle->Simple Pigeonhole Principle Problems', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,7dac345168e24b7f9f57312741709d28,1,short_answer,There are $$3$$ boys and $$4$$ girls in a singing club. How many ways are there to pick $$1$$ boy and $$1$$ girl as lead singers? ,"['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Counting Modules->Law of Addition and Multiplication->Principle of Multiplication']"
2023-07-07,c49b566d28914d98a6c34de5890ff196,1,short_answer,$$83$$ is a prime number. If Nancy reverses the order of the digits she gets $$38$$ which is not prime.  How many two-digit primes \uline{\textbf{do}} give a different prime number when their digits are reversed? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Prime and Composite Numbers->Determining Prime and Composite Numbers->Knowing Prime and Composite Numbers']
2023-07-07,1f597349b6ec4f37bf0ad940a0226974,1,short_answer,462 + 268 =~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ']
2023-07-07,f3ad4296cd634e83b25be5b77004a4b0,1,short_answer,Calculate:  $$36-18\div 2+4\times 6\div 3$$          ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Mixed Operations']
2023-07-07,8acc0b244fed4d689a5ee6fdff28233e,1,short_answer,Find the percent of change from $140$ to $87.5$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation']
2023-07-07,efb9468b904144138bdc171c8b89d9b7,3,short_answer,"There were a total of $$140$$ green and blue balls in a bag. After~$\tfrac{2}{5}$~of the blue balls and $$28$$ green balls were removed from the bag, there was an equal number of green and blue balls left in the bag. How many blue balls were there in the bag at first? ",['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,603221d8eb7e48509c5ac61d65305758,2,short_answer,"A certain alcoholic drinks $$90$$\% of the day and goes to three fixed bars at random. One day, people find that the alcoholic is not at two of the bars. What is the probability of the alcoholic staying in the third bar? ",['Overseas Competition->Knowledge Point->Calculation Modules->Fractions']
2023-07-07,2afab9fc169e49b190d537d496fbae66,1,short_answer,Eliot is now twice his cousin\textquotesingle s age. In $$4$$ years\textquotesingle{} time Eliot will be $$16$$. How old will his cousin be then? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Differences and Multiples in Age Problems']
2023-07-07,6d6b160ceaa74bed9f0745675ca7130e,1,short_answer,Work out $5183-594$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ->Subtraction of Whole Numbers->Subtraction in Horizontal Form']
2023-07-07,9125492975b445d4b6f48807e27c1382,1,short_answer,Find the number half way between $$387$$ and $$729$$.  ~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Word Problem Modules->Average Problems ->Using Formulas->Finding the Average Directly']
2023-07-07,61e7999f8b924716a703e69dcd306ee4,1,short_answer,"In a pond, $$100$$ fish are randomly caught, marked and released back into the pond. After a period of time, $$100$$ fish are caught again at random and $$16$$ fish are found to be marked. If the number of fish did not increase or decrease between the two catches, then estimate how many fish are in the pond? ",['Overseas Competition->Knowledge Point->Calculation Modules->Fractions']
2023-07-07,7ed04e8e16744d3b811bde9f5ab21683,1,short_answer,"Nancy and Randy are walking towards each other.  For every $$2\text{m}$$ that Nancy walks, Randy walks $$3\text{m}$$.  When they meet, Rancy walks $10$ metres more than Nancy.  What is the distance between them when they set off? ","['Overseas Competition->Knowledge Point->Distance Word Problems->Solving Travel Word Problems with Proportions', 'Overseas Competition->Knowledge Point->Word Problem Modules']"
2023-07-07,26d6e3f96e9245abb8672de6d4d25383,1,short_answer,"Elaine is $6$ years old this year, and Mandy is $35$. Find Mandy\textquotesingle s age when Elaine is $12$ years old. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Basic Relationships in Age Problems']
2023-07-07,07e354462e5749c7b35205d8675ad8be,1,short_answer,Add together $324$ and $132$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ->Addition of Whole Numbers->Addition in Horizontal Form']
2023-07-07,549c6955bced409fbe3608247d39f37d,1,short_answer,Calculate:$$\left( {1\frac{3}{{99}} + 3\frac{3}{{33}} + 9\frac{3}{{11}}} \right) \div \left( {1\frac{1}{{99}} + 3\frac{1}{{33}} + 9\frac{1}{{11}}} \right)$$． ,['Overseas Competition->Knowledge Point->Counting Modules']
2023-07-07,94fa427c30bc41b0bc1c23c2e238e7a4,2,short_answer,"Given that $\frac{x}{9900}=0.$$201414141414\cdots$, a repeating decimal where \textquotesingle$14$\textquotesingle{} keeps repeating, find the value of the whole number $x$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Recurring Decimals']
2023-07-07,fa1aabed26fd4a0f8865c23013775faa,1,short_answer,Ali has $5$ marbles less than the average of Bronson\textquotesingle s and Charlie\textquotesingle s. Bronson has twice as many marbles as Ali. How many marbles does Charlie have? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Multivariate Linear Equation Word Problems']
2023-07-07,8b3e2473ae0743c19785cba9cb052741,1,short_answer,Calculate:  (20+18+16+14+12+10) - (19+17+15+13+11+9) ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,77cc490d98fc4ff0b16ec404452ab1f2,1,short_answer,"Alice is twice as old as her sister now.  In $$10$$ years\textquotesingle{} time, their total age is $$53$$ years old.  How old is Alice now? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Sums and Multiples in Age Problems']
2023-07-07,5eb6f108f7f945d3b8e14b92f427c6c4,2,short_answer,"For a three-digit even number in which the sum of each digit is 8 and all digits are different, how many different three-digit even numbers can be made? （⭐⭐⭐） ",['Overseas Competition->Knowledge Point->Counting Modules']
